"id"	"title"	"description"	"link"	"condition"	"price"	"sale_price"	"availability"	"image link"	"gtin"	"mpn"	"google product category"	"brand"	"product_type"	"shipping_weight"	"unit_pricing_measure"	"unit_pricing_base_measure"	"manufacturer"	"online_only"	"custom_label_0"	"custom_label_1"	"custom_label_2"	"custom_label_3"	"custom_label_4"	"checkout_link_template"
"56c29697756275139d6d0500"	"Hennessy VS Cognac 100ml"	"There's a warming presence of vanilla at the back and just a hint of ground ginger. Palate: Fresh grape and green apples at the forefront, representing the younger elements in the blend, followed by more mature flavors of orange and wood staves."	"https://ridgewineandspirits.com/shop/product/hennessy-vs-cognac/56c29697756275139d6d0500?option-id=b2713ecf5f27034a8a32125295f5e2b6944b5a863d0acc13b58961bab2526059&utm_source=googleshopping&utm_medium=feed"	"new"	"11.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6262b92bf9a6fc7250dc3359/large.png?format=square"	"00088110150617"	"6084"	"499676"	"Hennessy"	"spirits > cognac"	"3.5 lbs"	"100ml"	"750ml"	"Hennessy"	"n"	""	"cognac"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=b2713ecf5f27034a8a32125295f5e2b6944b5a863d0acc13b58961bab2526059"
"577344d869702d2a347f4500"	"Smirnoff 80 Proof Vodka 200ml"	"As the World's No. 1 Vodka, Smirnoff No. 21 80 Proof Vodka delivers a dry finish for elevated smoothness and clarity. Each bottle is Kosher Certified, gluten free, and made from non-GMO corn for quality. Triple distilled and 10 times filtered using Smirnoff's multiple column filtration method, this award-winning vodka boasts a remarkable smoothness. Enjoy this spirit on the rocks, or use it to whip up your favorite cocktail. Simply mix this vodka with ginger beer and lime juice, and you have a classic Smirnoff Moscow Mule. This vodka is a smooth choice for creating tempting vodka cocktails to serve at your next party or get-together. Includes one 200 mL bottle of No. 21 80 Proof Vodka. Please enjoy responsibly."	"https://ridgewineandspirits.com/shop/product/smirnoff-80-proof-vodka/577344d869702d2a347f4500?option-id=c94d3c86e759d8eecc6b70835361bec2fcdd97cfd35b6cc77ff02fafa72aabf5&utm_source=googleshopping&utm_medium=feed"	"new"	"4.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/60954b9cb6ed955a9d3af665/large.png?format=square"	"00082000000082"	"1197"	"499676"	"Smirnoff"	"spirits > vodka"	"3.5 lbs"	"200ml"	"750ml"	"Smirnoff"	"n"	""	"vodka-american"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=c94d3c86e759d8eecc6b70835361bec2fcdd97cfd35b6cc77ff02fafa72aabf5"
"58afc86401ff95231179195e"	"White Claw Variety #1 12oz"	"White Claw Variety Pack #1 includes a mix of refreshing hard seltzer flavors in convenient 12-ounce cans. It's perfect for gatherings or just trying out different flavors at home."	"https://ridgewineandspirits.com/shop/product/white-claw-variety-1/58afc86401ff95231179195e?option-id=0307340f52a0d125aefee0ecbea6e649fc45fa577593d1521541ed2a3a334a84&utm_source=googleshopping&utm_medium=feed"	"new"	"20.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5e7f9c95c58bfa24cc1446f7/large.png?format=square"	"00635985548904"	"11418"	"499676"	"White Claw"	"beer > seltzer"	"3.5 lbs"	"4248ml"	"750ml"	"White Claw"	"n"	""	"sherry-american"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=0307340f52a0d125aefee0ecbea6e649fc45fa577593d1521541ed2a3a334a84"
"64022d65f6150a350e4e2e43"	"Stella Rosa Mango Chili  750ml"	"Spice up your next party with our new Stella Rosa Mango Chili White Wine. This semi-sweet, semi-sparkling wine is made with a proprietary blend of primarily the Moscato DAsti grape with natural flavors of ripe tropical mango and spicy chili. This bold flavor is sure to impress. Serve chilled, pour over ice, or mix with your favorite spirit in a cocktail."	"https://ridgewineandspirits.com/shop/product/stella-rosa-mango-chili-/64022d65f6150a350e4e2e43?option-id=b77a2d11e8e399b20db16d7ecb6e7ed0ae7fe2a429025d9e370247f6f711af78&utm_source=googleshopping&utm_medium=feed"	"new"	"14.99 USD"	""	"in_stock"	"https://d3omj40jjfp5tk.cloudfront.net/products/6552d7ee2aff7c27ef67337e/large.png?format=square"	"00087872638531"	"16255"	"499676"	"Stella Rosa"	"wine > white"	"3.5 lbs"	"750ml"	"750ml"	"Stella Rosa"	"n"	"N/A"	"discontinued"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=b77a2d11e8e399b20db16d7ecb6e7ed0ae7fe2a429025d9e370247f6f711af78"
"56ca786a7562752ed5db0b00"	"Evolution Lot No 3 IPA Bottles 12oz"	"This American style IPA is aggressively hopped at a rate of over 2 lbs. per barrel. Big notes of citrus and pine complement a reserved but firm malt backbone. 65 IBUs"	"https://ridgewineandspirits.com/shop/product/evolution-lot-no-3-ipa-bottles/56ca786a7562752ed5db0b00?option-id=4c5af08449ad8ea3a3c9d4adaeff4b561abf8f038d00bb17208260b88124363b&utm_source=googleshopping&utm_medium=feed"	"new"	"11.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5dd7fe730d3f0f25c6313f72/large.png?format=square"	"00793573595065"	"14024"	"499676"	"Evolution By Sokol Blosser"	"beer > ipa"	"3.5 lbs"	"2124ml"	"750ml"	"Evolution By Sokol Blosser"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=4c5af08449ad8ea3a3c9d4adaeff4b561abf8f038d00bb17208260b88124363b"
"56ca9ea77562752ed5bf1300"	"Yuengling Light Lager 12oz"	"An exceptional brew that appeals to consumers who don't want to sacrifice character for a low-calorie light beer. Masterfully developed to maintain the full flavor profile akin to our flagship Lager brand, but has only 99 calories per 12oz serving. Skillfully pairing a caramel malt flavor and mild hop character creates a beautifully rich-colored beer with deep amber highlights that finishes smooth and clean."	"https://ridgewineandspirits.com/shop/product/yuengling-light-lager/56ca9ea77562752ed5bf1300?option-id=f8f56416874ff686621122372605542a361a4ab4ec0de2b2a83df63de74b2c3e&utm_source=googleshopping&utm_medium=feed"	"new"	"14.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6668c5d0ffd1d820c7ca797c/large.png?format=square"	"00089924230502"	"12034"	"499676"	"Yuengling"	"beer > lager"	"3.5 lbs"	"354ml"	"750ml"	"Yuengling"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=f8f56416874ff686621122372605542a361a4ab4ec0de2b2a83df63de74b2c3e"
"67a5233f016a6a650a9c3ee9"	"White Claw Clawtails Variety 12oz"	"The Clawtails Variety Pack includes four malt-based offerings featuring natural flavors and real fruit juice: Mango Margarita, Strawberry Cosmo, Blackberry Mojito, and Tropical Mai Tai."	"https://ridgewineandspirits.com/shop/product/white-claw-clawtails-variety/67a5233f016a6a650a9c3ee9?option-id=3d768a735b29170777feda77eca180f8dead247141113a27fa884edf1fd707ef&utm_source=googleshopping&utm_medium=feed"	"new"	"20.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/683495707d5b9f33ce1bd0f1/large.png?format=square"	"00635985804437"	"17597"	"499676"	"White Claw"	"beer > seltzer"	"3.5 lbs"	"4248ml"	"750ml"	"White Claw"	"n"	""	"seltzer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=3d768a735b29170777feda77eca180f8dead247141113a27fa884edf1fd707ef"
"584697b139e21c1b8913ec6c"	"Totara Sauvignon Blanc 750ml"	"Bright yellow in the glass, with hints of green at the core. This wine is punchy and aromatic on the nose showing notes of lemon, passion fruit and honey dew melon. Refreshingly lively on the palate, you will discover a core of rich citrus, stone fruit and a mouth-watering minerality. Drinks wonderfully for 2-3 years from vintage. Pairs with all seafood dishes, salads, goat cheese, and spicy Thai or Indian Food."	"https://ridgewineandspirits.com/shop/product/totara-sauvignon-blanc/584697b139e21c1b8913ec6c?option-id=91ba6a2d1d89126f8be51a17507e5590737cf9fb639558d0a529459827e7a5d8&utm_source=googleshopping&utm_medium=feed"	"new"	"11.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5cae689c8cd33c06abc4c1c2/large.png?format=square"	"00707087001066"	"16108"	"499676"	"Pinot Grigio"	"wine > white"	"3.5 lbs"	"750ml"	"750ml"	"Pinot Grigio"	"n"	"Sauvignon Blanc"	"wine-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=91ba6a2d1d89126f8be51a17507e5590737cf9fb639558d0a529459827e7a5d8"
"56ca3ff77562752ed51a0100"	"Bota Box Nighthawk Black Dark Malbec Box 3L"	"Bota Box Nighthawk Malbec is a plush, medium-bodied wine with aromas of blueberry and blackberry. Jammy, luscious flavors of blackberry jam and blueberry syrup follow, leading into soft, earthy tannins on the finish."	"https://ridgewineandspirits.com/shop/product/bota-box-nighthawk-black-dark-malbec-box/56ca3ff77562752ed51a0100?option-id=948434455b56f60d018d23616be87a932280275b59c24237a694b74803301106&utm_source=googleshopping&utm_medium=feed"	"new"	"22.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/615dca6ff934cb47fa50f515/large.png?format=square"	"00082242017657"	"14152"	"499676"	"Bota Box"	"wine > red"	"3.5 lbs"	"300ml"	"750ml"	"Bota Box"	"n"	"Malbec"	"wine-domestic"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=948434455b56f60d018d23616be87a932280275b59c24237a694b74803301106"
"5c883bec175fbf2be9ed73a1"	"Voodoo Ranger Imperial IPA 12oz"	"Voodoo Ranger Imperial IPA is a rare blend of choice hops that creates an explosion of fresh-cut pine and citrus flavors for a complex, rich and delicious flavor."	"https://ridgewineandspirits.com/shop/product/voodoo-ranger-imperial-ipa/5c883bec175fbf2be9ed73a1?option-id=0a8bbf6e87ca1417fc28628b71d0686a73b220cb4ccf5d037d3a9cab9667726d&utm_source=googleshopping&utm_medium=feed"	"new"	"23.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6161e61fc59887268819e726/large.png?format=square"	"00754527009915"	"17915"	"499676"	"Voodoo Ranger"	"beer > double ipa"	"3.5 lbs"	"354ml"	"750ml"	"Voodoo Ranger"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=0a8bbf6e87ca1417fc28628b71d0686a73b220cb4ccf5d037d3a9cab9667726d"
"56eb9d4b69702d5654991d00"	"Barefoot White Zinfandel 750ml"	"Barefoot White Zinfandel Pink Wine delivers fruity notes of sun-kissed strawberries, succulent pears, sweet pineapple and Georgia peaches in a 750 mL bottle. The California blush wine pairs perfectly with smooth cheeses, fresh fruits and seafood feasts. The White Zinfandel is an ideal wine for ladies' night out or dinner parties at home. Offering a refreshing finish, this White Zinfandel wine is best served chilled or over ice. The sweet wine comes from Barefoot, the most awarded wine brand in US competitions. Let's get Barefoot."	"https://ridgewineandspirits.com/shop/product/barefoot-white-zinfandel/56eb9d4b69702d5654991d00?option-id=006904503764796a1368a5393857cc8d16b779879200dc8974f5fceafea27199&utm_source=googleshopping&utm_medium=feed"	"new"	"7.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/613990450eac9a0201ca03bd/large.png?format=square"	"00018341751062"	"8346"	"499676"	"Barefoot"	"wine > rose"	"3.5 lbs"	"750ml"	"750ml"	"Barefoot"	"n"	"White Zinfandel, Zinfandel"	"wine-domestic"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=006904503764796a1368a5393857cc8d16b779879200dc8974f5fceafea27199"
"56ca3cec7562752ed59f0000"	"Bartenura Pinot Grigio 750ml"	"Aromas of pear, grapefruit and honeysuckle followed  by flavors of  green apples, citrus fruits with a touch of minerality and a refreshing clean crisp finish."	"https://ridgewineandspirits.com/shop/product/bartenura-pinot-grigio/56ca3cec7562752ed59f0000?option-id=8853381b7b3b95a367b80e87d56ae56bd28a967db90210636c4dd733e46cde27&utm_source=googleshopping&utm_medium=feed"	"new"	"15.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5f073bd1388cd641e03ce1f0/large.png?format=square"	"00087752003435"	"10700"	"499676"	"Bartenura"	"wine > white"	"3.5 lbs"	"750ml"	"750ml"	"Bartenura"	"n"	"Pinot Grigio"	"wine"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=8853381b7b3b95a367b80e87d56ae56bd28a967db90210636c4dd733e46cde27"
"602727cd2fa5df253c3decee"	"Jose Cuervo Playamar Mango RTD Cocktail Cans 355ml"	"Jose Cuervo Playamar Hard Seltzer Mango is crafted using Cuervo tequila plus natural mango flavors. The result is a fizzy seltzer with a distinct, tropical taste. Its aroma is of buttery, sweet mango flesh with tropical floral backnotes. Its flavor starts bright citrus, followed by creamy mango puree and agave. All this flavor with only 90 calories per can. The new hard seltzer flavor from the #1 selling tequila and the #1 selling prepared cocktails brand  Jose Cuervo."	"https://ridgewineandspirits.com/shop/product/jose-cuervo-playamar-mango-rtd-cocktail-cans/602727cd2fa5df253c3decee?option-id=889f92a85b9ce5270b482c3c6321e916c48b0e5ca755e59d1b62662c78a26ed7&utm_source=googleshopping&utm_medium=feed"	"new"	"5.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/626ea3607dceb6459bd5de9c/large.png?format=square"	"00818844021538"	"15392"	"499676"	"Jose Cuervo"	"beer > seltzer"	"3.5 lbs"	"355ml"	"750ml"	"Jose Cuervo"	"n"	""	"seltzer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=889f92a85b9ce5270b482c3c6321e916c48b0e5ca755e59d1b62662c78a26ed7"
"5ff7c5b3c500765619a7406e"	"Pinaq Colada 50ml"	""	"https://ridgewineandspirits.com/shop/product/piñaq-colada/5ff7c5b3c500765619a7406e?option-id=42c2a91f9601cc99c44d771b8224a63bab4e93c59f71f72941b1ca3ff9679b07&utm_source=googleshopping&utm_medium=feed"	"new"	"9.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/61f41898b3ecff492accc6d8/large.png?format=square"	"00713091944480"	"17929"	"499676"	"Pinaq"	"spirits > liqueur"	"3.5 lbs"	"50ml"	"750ml"	"Pinaq"	"n"	""	"liqueur"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=42c2a91f9601cc99c44d771b8224a63bab4e93c59f71f72941b1ca3ff9679b07"
"5901b9e04fca4502427d4f01"	"Smirnoff Ice Red White And Berry 12oz"	"A Limited Edition blend of cherry, citrus, and blue raspberry flavors to enjoy with friends at all your summer parties. Enjoy chilled! Premium Malt Beverage. Natural Flavors"	"https://ridgewineandspirits.com/shop/product/smirnoff-ice-red-white-and-berry/5901b9e04fca4502427d4f01?option-id=eafbc28c629e567a8fd8e6e0214b3a57af841a8cb5eb00cc8294dddb7abec02c&utm_source=googleshopping&utm_medium=feed"	"new"	"10.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/60a438dfc40e567d344d14c3/large.png?format=square"	"00082000782506"	"11545"	"499676"	"Smirnoff"	"beer > flavored malt beverage"	"3.5 lbs"	"354ml"	"750ml"	"Smirnoff"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=eafbc28c629e567a8fd8e6e0214b3a57af841a8cb5eb00cc8294dddb7abec02c"
"56c336fa69702d27edc90000"	"Disaronno Originale Amaretto 50ml"	"Thanks to its smooth taste and unmistakable aroma, Disaronno is the Worlds Favorite Italian Liqueur. The unique and distinctive design of the bottle made of a special faceted glass  created by master glass craftsmen from Murano, it is complimented by the original square cap and the golden label that add a sense of contemporary elegance and style."	"https://ridgewineandspirits.com/shop/product/disaronno-originale-amaretto/56c336fa69702d27edc90000?option-id=53268bb76cb6cbc3e0a41ddc9aaaf310fc44a5303df84e5d99c194c8073eca88&utm_source=googleshopping&utm_medium=feed"	"new"	"2.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/626f8d48e4285b4fb92a68d8/large.png?format=square"	"00050037014549"	"614"	"499676"	"Disaronno"	"spirits > liqueur"	"3.5 lbs"	"50ml"	"750ml"	"Disaronno"	"n"	""	"liqueur"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=53268bb76cb6cbc3e0a41ddc9aaaf310fc44a5303df84e5d99c194c8073eca88"
"56ca564d7562752ed5120500"	"Linganore Strawberry 750ml"	""	"https://ridgewineandspirits.com/shop/product/linganore-strawberry/56ca564d7562752ed5120500?option-id=828332a96286e003d1915b571a45e232be1acac76f8a7ce50eb78c77f139e4de&utm_source=googleshopping&utm_medium=feed"	"new"	"15.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/65250d48c6f9486b049a86df/large.png?format=square"	"00785206000053"	"15985"	"499676"	"Linganore Strawberry"	"wine > red"	"3.5 lbs"	"750ml"	"750ml"	"Linganore Strawberry"	"n"	""	"wine-domestic"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=828332a96286e003d1915b571a45e232be1acac76f8a7ce50eb78c77f139e4de"
"56c29217756275139dc70300"	"Elijah Craig Barrel Proof 750ml"	"Experience the Bourbon that Whisky Advocate's international reviewers consistently ranked #1 in a blind taste test against hundreds of whiskies from around the world in 2017. To sip our Barrel Proof Bourbon is to experience Bourbon in its purest formuncut, straight from the barrel, and without chill filtering. Each bottle is hand labeled with its unique proof and batch number but the nose, taste, and finish of every sip is pure Elijah Craig. With Barrel Proof, you can enjoy Elijah Craig much the same way our Master Distillers do when they sample straight from the barrel in our Kentucky rickhouses. Elijah Craig Barrel Proof has won countless awards from some of the most accredited spirits competitions, including Whisky Advocate's Whisky of the Year, #2 Whiskey by Wine Enthusiast, Double Gold from San Francisco World Spirits Competition, Double Gold at the Ultimate Spirits Challenge, and Double Gold at the International World Spirits Competition, among many other distinctions. The aroma is caramel with toasted oak, fruit notes of apple and orange. The taste is rich vanilla, caramel, and butterscotch along with spices of black pepper and cinnamon at the back of the palate. And its finish is nicely layered showcasing all flavors, with a slow linger as it cools"	"https://ridgewineandspirits.com/shop/product/elijah-craig-barrel-proof/56c29217756275139dc70300?option-id=3d93b49724609c76372fde68ad932452f0fcf332837dd94d9741a69e46868371&utm_source=googleshopping&utm_medium=feed"	"new"	"90.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/686efaa4201ae96bcd5b86cd/large.png?format=square"	"00096749472215"	"16292"	"499676"	"Elijah Craig"	"spirits > whiskey"	"3.5 lbs"	"750ml"	"750ml"	"Elijah Craig"	"n"	""	"whis-bourbon"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=3d93b49724609c76372fde68ad932452f0fcf332837dd94d9741a69e46868371"
"565a69bc69702d674a0a0000"	"Hakutsuru Junmai Ginjo Superior Sake 720ml"	"This flowery fragrant Sake with silky, well-balanced smoothness can be enjoyed chilled or at room temperature."	"https://ridgewineandspirits.com/shop/product/hakutsuru-junmai-ginjo-superior-sake/565a69bc69702d674a0a0000?option-id=287ee5328dfac0d4c74fa661e434ded55042b4eb1456b4638251eaf1962acaab&utm_source=googleshopping&utm_medium=feed"	"new"	"20.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/565a69bc69702d674a0b0000/large.png?format=square"	"00747846010014"	"17610"	"499676"	"Hakutsuru Junmai"	"spirits > sake"	"3.5 lbs"	"720ml"	"750ml"	"Hakutsuru Junmai"	"n"	""	"sake"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=287ee5328dfac0d4c74fa661e434ded55042b4eb1456b4638251eaf1962acaab"
"5dd86c379732ae6cc7524558"	"Riunite Lambrusco 750ml"	"Riunite is a winery in the Emilia-Romagna region of Italy. Lambrusco is a fruity, light variety of red wine. A glass of Riunite Lambrusco has fewer calories than a typical red wine.  One serving of red wine is 5-oz. A glass of Riunite Lambrusco contains 98 calories. It has 3 g of carbohydrates, but not any fat, sugar or protein."	"https://ridgewineandspirits.com/shop/product/riunite-lambrusco/5dd86c379732ae6cc7524558?option-id=5380f83c564e68cc866e38e33b99c94450de6c9a817fa68931db79998510e632&utm_source=googleshopping&utm_medium=feed"	"new"	"7.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6213022dec87ed195c1c9ea3/large.png?format=square"	"00089744765482"	"921"	"499676"	"Riunite"	"wine > red"	"3.5 lbs"	"750ml"	"750ml"	"Riunite"	"n"	""	"wine-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=5380f83c564e68cc866e38e33b99c94450de6c9a817fa68931db79998510e632"
"63e63b0aab6bec3eaac79d84"	"McQueen & The Violet Fog Ultraviolet Hibiscus Berry Flavored Gin 750ml"	"Handcrafted in copper pot stills, in the hills of Jundiai, Brazil, McQueen and the Violet Fog Ultra Violet edition starts with their award winning original gin. Made with 21 different botanicals (like lemongrass, pomelo and jasmine flower) with the addition of rose petal, coriander and lemongrass. Then comes hibiscus, red berries and carmine to give it a beautiful purple hue. NOSE fresh red berries, tropical fruit, jasmine PALATE lemon, tangerine, cranberry, blueberry FINISH smooth and lingering with subtle sweetness"	"https://ridgewineandspirits.com/shop/product/mcqueen-the-violet-fog-ultraviolet-hibiscus-berry-flavored-gin/63e63b0aab6bec3eaac79d84?option-id=d5b79d83db2d9b7596397f970bda8b2cac113e09dfc832b26184aeb8425532f9&utm_source=googleshopping&utm_medium=feed"	"new"	"39.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/642db607fd3ae778d9687b2d/large.png?format=square"	"00813497007991"	"13118"	"499676"	"Mcqueen And The Violet Fog"	"spirits > gin"	"3.5 lbs"	"750ml"	"750ml"	"Mcqueen And The Violet Fog"	"n"	""	"discontinued"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=d5b79d83db2d9b7596397f970bda8b2cac113e09dfc832b26184aeb8425532f9"
"5c5a15c17e257722c58bb02b"	"Barton Long Island Iced Tea 50ml"	"Barton Long Island Iced Tea 50ml 42 Proof"	"https://ridgewineandspirits.com/shop/product/barton-long-island-iced-tea/5c5a15c17e257722c58bb02b?option-id=d0d87017753de70c2e49e1e3ebf97cf4a5d7c0d4e4934fbb35760bb9bddb9588&utm_source=googleshopping&utm_medium=feed"	"new"	"0.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/65383a03b8310027f930a0fd/large.png?format=square"	"00089000650057"	"12621"	"499676"	"Barton"	"spirits > liqueur"	"3.5 lbs"	"50ml"	"750ml"	"Barton"	"n"	""	"cocktails"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=d0d87017753de70c2e49e1e3ebf97cf4a5d7c0d4e4934fbb35760bb9bddb9588"
"56ca943b7562752ed5981100"	"Smirnoff Ice Pink Lemonade Bottles 12oz"	"PEACH BELLINI, SPARKLING CRISP APPLE, hurricane"	"https://ridgewineandspirits.com/shop/product/smirnoff-ice-pink-lemonade-bottles/56ca943b7562752ed5981100?option-id=3b12236d9f7fc9ebc36e15903066bcf89e88da3d31e131fe838e89a17544dc76&utm_source=googleshopping&utm_medium=feed"	"new"	"10.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5e1ff95b77898226265e20b1/large.png?format=square"	"00082000766001"	"9014"	"499676"	"Smirnoff"	"beer > flavored malt beverage"	"3.5 lbs"	"354ml"	"750ml"	"Smirnoff"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=3b12236d9f7fc9ebc36e15903066bcf89e88da3d31e131fe838e89a17544dc76"
"564bd7ed69702d5e6e7e0000"	"Layer Cake Cabernet Sauvignon 750ml"	""	"https://ridgewineandspirits.com/shop/product/layer-cake-cabernet-sauvignon/564bd7ed69702d5e6e7e0000?option-id=5ed9f3205d3110da44694b8a2a1be91e960ddb628caa4cda03842d9cb76be6d1&utm_source=googleshopping&utm_medium=feed"	"new"	"16.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/64ff7fa25b5a472be51fcaf0/large.png?format=square"	"00896599002088"	"14122"	"499676"	"Layer Cake"	"wine > red"	"3.5 lbs"	"750ml"	"750ml"	"Layer Cake"	"n"	"Cabernet Sauvignon"	"wine"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=5ed9f3205d3110da44694b8a2a1be91e960ddb628caa4cda03842d9cb76be6d1"
"56c337db69702d27ed2f0e00"	"Mark West Pinot Noir Red Wine 750ml"	"Bring Americas #1 Pinot Noir under $15 to your table with Mark West. Named after a region in Sonoma, California known for producing the best Pinot Noir, Mark West has focused on perfecting Pinot Noir for over 40 years. Our medium-bodied red wine has notes of strawberry plum and black cherry. The wine has a gentle, smooth finish with hints of dried cherries and brown spice, making it perfect for sipping on its own or mixing in cocktail recipes. Pair Mark West Pinot Noir with grilled chicken, pulled pork sliders, jalapeno poppers or spicy guacamole."	"https://ridgewineandspirits.com/shop/product/mark-west-pinot-noir-red-wine/56c337db69702d27ed2f0e00?option-id=51bb8d597968eab2c65c2d3c4f7e4e4c99d057fb88180d811dd73f494fa16c5b&utm_source=googleshopping&utm_medium=feed"	"new"	"12.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/68402169e9d5b25a0920c8a4/large.png?format=square"	"00851718000048"	"13875"	"499676"	"Mark West"	"wine > red"	"3.5 lbs"	"750ml"	"750ml"	"Mark West"	"n"	"Pinot"	"wine"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=51bb8d597968eab2c65c2d3c4f7e4e4c99d057fb88180d811dd73f494fa16c5b"
"587d3c92bfb24113b11b0271"	"Mike's Harder Strawberry Pineapple 23.5oz Can 24oz"	"Mikes Harder Strawberry Lemonade is a refreshing take on the classic strawberry lemonade. The aroma is of ripe, juicy strawberries, while the taste is unmistakably crisp, freshly-picked strawberries. There is just the right level of sweetness combined with the tartness from the lemonade that makes it extremely refreshing."	"https://ridgewineandspirits.com/shop/product/mikes-harder-strawberry-pineapple-23-5oz-can/587d3c92bfb24113b11b0271?option-id=ca73b0452ea0c0bf9259ca48c441dc9a4770232fe7c3550c848372fe921be5ba&utm_source=googleshopping&utm_medium=feed"	"new"	"3.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5ed696bc3cb0c5255115617b/large.png?format=square"	"00635985132172"	"9297"	"499676"	"Mike's Harder"	"beer > flavored malt beverage"	"3.5 lbs"	"709ml"	"750ml"	"Mike's Harder"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=ca73b0452ea0c0bf9259ca48c441dc9a4770232fe7c3550c848372fe921be5ba"
"5521cef96561310003fd0200"	"Glenlivet 12yr Single Malt Scotch 750ml"	"Representing The Glenlivets signature style, this classic single malt scotch whisky is first matured in traditional European Oak before spending time in American oak casks, giving the whisky its distinctive smoothness while imparting notes of vanilla."	"https://ridgewineandspirits.com/shop/product/glenlivet-12yr-single-malt-scotch/5521cef96561310003fd0200?option-id=d96c25f3fd9c2d9411c3a912431b9595258a97c887ce506ea6a22365d76dc091&utm_source=googleshopping&utm_medium=feed"	"new"	"65.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/64921a6b3099422bf75f0d6f/large.png?format=square"	"00080432400630"	"815"	"499676"	"The Glenlivet"	"spirits > single malt"	"3.5 lbs"	"750ml"	"750ml"	"The Glenlivet"	"n"	""	"whis-scotch"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=d96c25f3fd9c2d9411c3a912431b9595258a97c887ce506ea6a22365d76dc091"
