id,title,description,link,condition,price,sale_price,availability,image_link,gtin,mpn,google_product_category,brand,product_type,shipping_weight,unit_pricing_measure,unit_pricing_base_measure,manufacturer,online_only,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,checkout_link_template
56ca8d617562752ed5371000,Brouwerij Van Steenberge Piraat Ale 11.2oz,"This light amber coloured Piraat with full foam head overwhelms with an aroma of bitter, spicy, malty and alcoholic scents. What follows is a perfect combination of malty, sweet and hopbitter tastes, after which you are drowned in a very long, semi-sweet after taste with bitter undertone.",https://capitalbeerwine.com/shop/product/brouwerij-van-steenberge-piraat-ale/56ca8d617562752ed5371000?option-id=dce59d90d9fa255b3212c334e53b49fd4805312d36d51343be981b9bd149de48&utm_source=googleshopping&utm_medium=feed,new,31.49 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5ebea65a3c7f372815ffd915/large.png?format=square,00710168003040,1453,499676,4b,beer > ale,3.5 lbs,750ml,750ml,4b,n,,discontinued,,,,https://capitalbeerwine.com/cart?product-option-id=dce59d90d9fa255b3212c334e53b49fd4805312d36d51343be981b9bd149de48
56df6ae169702d7ec0980100,Risata Moscato d'Asti 750ml,"Risata Moscato d'Asti is fresh, fragrant, and frizzante with vibrant, flavors and aromas of ripe stone fruit, tangerines, and honey. The wine is concentrated and flavorful, but not overly rich or heavy; sweet, yet balanced. Food Pairings Pairs well with before dinner, after dinner, spicy dishes, tiramisu, panettone, toasted hazelnuts, apricots and figs drizzled with honey or cake. Varietal(s) 100% Moscato",https://capitalbeerwine.com/shop/product/risata-moscato-dasti/56df6ae169702d7ec0980100?option-id=fc25f237d96330d107bfec8d9280a2607846391b6c8cbdb0f31ae390ba18ff17&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/56df8d9669702d23a9120000/large.jpeg?format=square,00084279977638,2106,499676,Risata Moscato,wine > sparkling,3.5 lbs,750ml,750ml,Risata Moscato,n,"Sparkling, Moscato",white wine,,,,https://capitalbeerwine.com/cart?product-option-id=fc25f237d96330d107bfec8d9280a2607846391b6c8cbdb0f31ae390ba18ff17
58a7475201ff95307e9d5f93,Buzzballz Pineapple Colada Chiller 187ml,"BuzzBallz Pineapple Colada is a ready-to-drink cocktail that offers a tropical blend of pineapple and coconut flavors. It comes in a convenient 187mL size, perfect for enjoying on the go or at casual gatherings.",https://capitalbeerwine.com/shop/product/buzzballz-pineapple-colada-chiller/58a7475201ff95307e9d5f93?option-id=00a4c62eaee9b0435dec68758cc430ccb06024a053ad94ca5ca193600676313d&utm_source=googleshopping&utm_medium=feed,new,5.24 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5fa7a8ef04374d1683ea3967/large.png?format=square,00857641002296,265,499676,Buzzballz,spirits > rtd,3.5 lbs,187ml,750ml,Buzzballz,n,,alcoholic cocktails,,,,https://capitalbeerwine.com/cart?product-option-id=00a4c62eaee9b0435dec68758cc430ccb06024a053ad94ca5ca193600676313d
5ad21b4c3313b86438717ba1,Bodegas Albero Camelopard Spain Cabernet Sauvignon 750ml,,https://capitalbeerwine.com/shop/product/bodegas-albero-camelopard-spain-cabernet-sauvignon/5ad21b4c3313b86438717ba1?option-id=1c2c2b830aacb6dd3a17924d8bcef432d5d3d06318142007f27dae499fc7bd2d&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f3aa2dedaee032fb43a6c3b/large.png?format=square,08437014636918,294,499676,Bodegas,wine > red,3.5 lbs,750ml,750ml,Bodegas,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=1c2c2b830aacb6dd3a17924d8bcef432d5d3d06318142007f27dae499fc7bd2d
58cfa1efac7167778230a468,Churchills Finest Reserve Ruby Port 750ml,"A delicious Port served on its own but also excellent with fruit or chocolate desserts and soft cheeses. Reserve Port has bright, full ruby color with violet tones. On the nose, very distinctive with fresh blueberries and hints of eucalyptus.",https://capitalbeerwine.com/shop/product/churchills-finest-reserve-ruby-port/58cfa1efac7167778230a468?option-id=d698ed7db7ea4b43fcf494960480d1b9ffebcd24d41cd905f646797bc9d49fe6&utm_source=googleshopping&utm_medium=feed,new,25.71 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5ec6eecefd78782555b02103/large.png?format=square,05603541751018,448,499676,Churchill’s,wine > port,3.5 lbs,750ml,750ml,Churchill’s,n,Port,port/sherry/madeira,,,,https://capitalbeerwine.com/cart?product-option-id=d698ed7db7ea4b43fcf494960480d1b9ffebcd24d41cd905f646797bc9d49fe6
5e14c1e4a38e091a12cea90a,Unshackled Cabernet Sauvignon 750ml,Aromas of plum and blackberry with a hint of olive. Vibrant flavors of black stone fruit and dried herbs with solid tannin structure result in a flavor-forward Cabernet Sauvignon with balanced acidity.,https://capitalbeerwine.com/shop/product/unshackled-cabernet-sauvignon/5e14c1e4a38e091a12cea90a?option-id=eeda410aa23fa0ec43d424f1c69a35b57c48128c5649a61b83e99001341979de&utm_source=googleshopping&utm_medium=feed,new,28.34 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65d0093f87b2ce2bd1b9d5a2/large.png?format=square,00086003278028,1780,499676,The Prisoner Wine Company,wine > red,3.5 lbs,750ml,750ml,The Prisoner Wine Company,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=eeda410aa23fa0ec43d424f1c69a35b57c48128c5649a61b83e99001341979de
565e89d17562750ebde00000,Goru Verde Monastrell 750ml,"This wine is elaborated during the first week of October with Monastrell grapes selected from our certified organic farming vineyards. The vineyards are on average 25 years old. The separation of the grapes harvested ecologically and conventionally is guaranteed, not only by the facilities, but also by the vinification processes. The wine ages for 2 months in American oak barrels before bottling. Black cherry with purple violet hues.Clean, fragrant with a bouquet of spices, violets and blueberries. Smooth texture, with savory red fruits, soft with a round tannins, well-balanced acidity and a pure finish.","This bright red ripples across the palate, with savory hints of cured tobacco and loamy earth underscoring the black currant and black raspberry fruit. Medium-bodied, with lightly chewy tannins. Drink now through 2027.", - Wine Spectator,https://capitalbeerwine.com/shop/product/goru-verde-monastrell/565e89d17562750ebde00000?option-id=f5a6aaa6701f516710fc241c4172632f001cbfa56fe76e41b66346cff21929e9&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5bcbb5008a36743767b7ddd9/large.png?format=square,08437013527088,2378,499676,Goru Verde,wine > red,3.5 lbs,750ml,750ml,Goru Verde,n,Monastrell,red wine,,
56b1279375627526a83d0000,Chateau De Pizay Morgon 750ml,"Founded in 1030, Pizay is the oldest winery in Beaujolais; and of the regions ten Crus, Morgon is perhaps the most significant. When you combine that sort of distinguished experience with such a distinctive terroir, something truly delicious happens! With a classic carbonic nose of cherry, strawberry, raspberry, and marvelous minerality, this wine is bright and beautiful with flavorand it finishes with graceful tannins. Ideal with pork or roasted poultryespecially chicken or turkey.",https://capitalbeerwine.com/shop/product/chateau-de-pizay-morgon-/56b1279375627526a83d0000?option-id=92ed7a55a74d395259021ca94fe67c33f5aee4b970fc2e68858cb39ec869177b&utm_source=googleshopping&utm_medium=feed,new,30.44 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f9ae3b84483e92639637d20/large.png?format=square,00641895197309,376,499676,Chateau De Pizay,wine > red,3.5 lbs,750ml,750ml,Chateau De Pizay,n,"Gamay Noir, Gamay",red,,,,https://capitalbeerwine.com/cart?product-option-id=92ed7a55a74d395259021ca94fe67c33f5aee4b970fc2e68858cb39ec869177b
58ef99304fca45252ebf59a1,Fleurs de Prairie Rose Cotes de Provence 750ml,"Fleurs de Prairie translates as wildflowers, celebrating the beautiful fields of wisteria, lavender, poppy, and sunflowers carpeting Provence. Crafted in the traditional Provencal style, producing a pale salmon color, and delicate flavors of strawberry, rose petals, and herbs, with a bright, refreshing acidity.",https://capitalbeerwine.com/shop/product/fleurs-de-prairie-rose-cotes-de-provence/58ef99304fca45252ebf59a1?option-id=9c19b5fb392a03639270a535f940ae6bccff28e7381fd54d0bb1b629065b5b76&utm_source=googleshopping&utm_medium=feed,new,20.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/64fcda716ba5a92bed7f8b29/large.png?format=square,00031259002583,2013,499676,Fleurs de,wine > rose,3.5 lbs,750ml,750ml,Fleurs de,n,"Cinsault, Grenache, Syrah, Rose",rose wine,,,,https://capitalbeerwine.com/cart?product-option-id=9c19b5fb392a03639270a535f940ae6bccff28e7381fd54d0bb1b629065b5b76
567038cf7562755050890400,Angry Orchard Crisp Apple 12oz,"Angry Orchard Crisp Apple Hard Cider is a crisp and refreshing cider that offers sweet apple notes upfront with a subtle dryness at the finish for a balanced cider taste. The addition of Fuji apples adds a layer of complexity and brings out a fresh apple aroma and slightly sweet, ripe apple flavor.",https://capitalbeerwine.com/shop/product/angry-orchard-crisp-apple/567038cf7562755050890400?option-id=925d02027949164e2a2c79f509ee2b00551cef5b83eb81a2ad61a7290aac6b43&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6669be88773b5519d26b8560/large.png?format=square,00087692821021,66,499676,Angry Orchard,spirits > cider,3.5 lbs,354ml,750ml,Angry Orchard,n,,domestic big brewer,,,,https://capitalbeerwine.com/cart?product-option-id=925d02027949164e2a2c79f509ee2b00551cef5b83eb81a2ad61a7290aac6b43
5b8edb84b77cb3601d9c0851,Atlas Brew Works Blood Orange Goose Sour 12oz,"Atlas Blood Orange Gose is a refreshing sour beer with a tangy twist of blood orange. This six-pack of 12oz cans offers a crisp and slightly tart flavor, perfect for a sunny afternoon.",https://capitalbeerwine.com/shop/product/atlas-brew-works-blood-orange-goose-sour/5b8edb84b77cb3601d9c0851?option-id=542322d7eaf48b498f6fc36eb1cf22bbe64ad3c0f0351c944c407bff7d0dc850&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f5fa61a0623370267c2261d/large.png?format=square,00866507000307,106,499676,Atlas Brew,beer > sour,3.5 lbs,354ml,750ml,Atlas Brew,n,,rotating,,,,https://capitalbeerwine.com/cart?product-option-id=542322d7eaf48b498f6fc36eb1cf22bbe64ad3c0f0351c944c407bff7d0dc850
56ca57997562752ed5520500,Matua Sauvignon Blanc 750ml,"Perfect for a fun, uplifting get-together. Explore the pioneer in New Zealand Sauvignon Blanc, a balanced mouthfeel packed with crisp citrus notes and a hint of vibrant passionfruit and basil.",https://capitalbeerwine.com/shop/product/matua-sauvignon-blanc/56ca57997562752ed5520500?option-id=82e4c3fac56776743e47013d61d52014280b3f2152dc4629eac04b0ff6783a3f&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5c5d2986cf4c2676c2292eed/large.png?format=square,00089819158027,1223,499676,Matua,wine > white,3.5 lbs,750ml,750ml,Matua,n,Sauvignon Blanc,white,,,,https://capitalbeerwine.com/cart?product-option-id=82e4c3fac56776743e47013d61d52014280b3f2152dc4629eac04b0ff6783a3f
56ca59b67562752ed5b50500,Matchbook Chardonnay 750ml,"Not too oaky, not too fruity, this Chardonnay is juuuust right! Our secret is to age our Chardonnay is a combination of older barrels and brand-new oak to achieve the right balance of tropical fruit, cream and vanilla.",https://capitalbeerwine.com/shop/product/matchbook-chardonnay/56ca59b67562752ed5b50500?option-id=78f3d6fa7f6c600b7fee2ea07c5e5891c0c3e03d97347a893fb6d618d8919848&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5ce32c7286504f7235f087d1/large.png?format=square,00859551001000,1221,499676,Matchbook Chardonnay,wine > white,3.5 lbs,750ml,750ml,Matchbook Chardonnay,n,Chardonnay,white,,,,https://capitalbeerwine.com/cart?product-option-id=78f3d6fa7f6c600b7fee2ea07c5e5891c0c3e03d97347a893fb6d618d8919848
62b24539df7856619cc9c69e,Cushwa Cush IPA Cans 12oz,"Our hazy, crushable flagship IPA. Hopped with our two favorites, Simcoe and Mosaic, the aroma is a bouquet of fruit, berries, and pine. The flavor is lightly jammy and rounded out with a bready malt backbone. The flavor is then coupled with that classic Cushwa mild bitterness and slightly dry finish. This beer serves as both the perfect introduction to our vast IPA portfolio, and also as the ultimate daily crusher that you will want to keep coming back to again and again.",https://capitalbeerwine.com/shop/product/cushwa-cush-ipa-cans/62b24539df7856619cc9c69e?option-id=b651e8d3277f60aee0bb255bed574c8ef1cb408b10c1fb6401ef6447d11d4474&utm_source=googleshopping&utm_medium=feed,new,16.79 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65194cd9c6f9485924b25c30/large.png?format=square,00196852457182,516,499676,Cushwa Cush,beer > ipa,3.5 lbs,354ml,750ml,Cushwa Cush,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=b651e8d3277f60aee0bb255bed574c8ef1cb408b10c1fb6401ef6447d11d4474
56df6aed69702d7ec0f30100,Whitehaven Sauvignon Blanc 750ml,"Whitehaven New Zealand Sauvignon Blanc captures bright citrus aromas of grapefruit and lemongrass in this crisp, refreshing white wine. Superbly structured and balanced, it displays layers of fresh-snipped greens and warm pear nectar blended with notes of tropical fruit. This powerful Whitehaven wine pairs well with Asian-style dishes, poultry and salads. Each glass of this Sauvignon Blanc wine from Marlborough, New Zealand, boasts a long and clean finish. A convenient screw cap makes it easy to open and helps preserve freshness.",https://capitalbeerwine.com/shop/product/whitehaven-sauvignon-blanc/56df6aed69702d7ec0f30100?option-id=46495040c79bdfaddf4ea3c2d883d39bc66913d85bd76794d472b6a00c2b1a6f&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/61391e257c579a61ec2a35dd/large.png?format=square,00085000012017,2115,499676,Whitehaven Sauvignon,wine > white,3.5 lbs,750ml,750ml,Whitehaven Sauvignon,n,Sauvignon Blanc,white,,,,https://capitalbeerwine.com/cart?product-option-id=46495040c79bdfaddf4ea3c2d883d39bc66913d85bd76794d472b6a00c2b1a6f
576dd3e669702d3b3cb43f01,Colimoro Montepulciano D'abruzzo Italian Red Wine 750ml,This ruby- red wine is made with montepulciano grapes grown in the restricted territory of the Abrutium hills.,https://capitalbeerwine.com/shop/product/colimoro-montepulciano-dabruzzo-italian-red-wine/576dd3e669702d3b3cb43f01?option-id=dea3f0d2365400529f115ac1b641c98edb2a26b772aecfd90182c0e8121a6402&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5ea4f9527b9e3c4f9c02319a/large.png?format=square,00080175537754,460,499676,Colimoro Montepulciano,wine > red,3.5 lbs,750ml,750ml,Colimoro Montepulciano,n,Montepulciano,red,,,,https://capitalbeerwine.com/cart?product-option-id=dea3f0d2365400529f115ac1b641c98edb2a26b772aecfd90182c0e8121a6402
58a487ec01ff950d1fb21233,Bud Light 12oz,Bud Light is a light and refreshing lager that's perfect for any occasion. This six-pack of 12-ounce cans is great for sharing with friends during a casual get-together or enjoying on your own.,https://capitalbeerwine.com/shop/product/bud-light/58a487ec01ff950d1fb21233?option-id=17ec0a306edf703d7c1f841a15c1d334338456d4aa75c314880a28b2bef8d2fe&utm_source=googleshopping&utm_medium=feed,new,9.44 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/609449a944321d7c520fc880/large.png?format=square,00000001810622,249,499676,Bud Light,beer > lager,3.5 lbs,354ml,750ml,Bud Light,n,,domestic big brewer,,,,https://capitalbeerwine.com/cart?product-option-id=17ec0a306edf703d7c1f841a15c1d334338456d4aa75c314880a28b2bef8d2fe
56c337bd69702d27edb30c00,Rascal Pinot Noir 750ml,"A true Oregon classic, this fruit-forward, medium-bodied Pinot Noir features juicy red fruit flavors against a backdrop of oak with dark cherry on the nose. Tannins are well integrated with a streak of acidity for a clean finish perfect for complementing your favorite meal tonight.",https://capitalbeerwine.com/shop/product/rascal-pinot-noir/56c337bd69702d27edb30c00?option-id=dcd8fadf0649d9c8778b0a9e7fffd0009af01649c11cadf636dbbd9d2f43f7ce&utm_source=googleshopping&utm_medium=feed,new,22.04 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f40445a78b4880c17a9b3fe/large.png?format=square,00812572008427,1530,499676,Rascal ,wine > red,3.5 lbs,750ml,750ml,Rascal ,n,Pinot Noir,red,,,,https://capitalbeerwine.com/cart?product-option-id=dcd8fadf0649d9c8778b0a9e7fffd0009af01649c11cadf636dbbd9d2f43f7ce
56f58edd69702d62a95b0600,Torrebruna Sangiovese Toscana Red 750ml,"Sangiovese , when matured in oak, takes on earthy, vanilla tones present in the barrel. These dark grapes produce a wide variety of fine wines, from the lively and strawberry flavored young wines which are growing in popularity, to the complex, spicy and delicious aged wines which are treasured by drinkers and collectors worldwide.",https://capitalbeerwine.com/shop/product/torrebruna-sangiovese-toscana-red/56f58edd69702d62a95b0600?option-id=54c02d7995b558f9923a8361b5e6301d4adcef803c7f218e198120c9f4e84751&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/56fc40d169702d5b41050000/large.jpg?format=square,00015643412226,1801,499676,Torrebruna Sangiovese,wine > red,3.5 lbs,750ml,750ml,Torrebruna Sangiovese,n,"Sangiovese, Nebbiolo",red,,,,https://capitalbeerwine.com/cart?product-option-id=54c02d7995b558f9923a8361b5e6301d4adcef803c7f218e198120c9f4e84751
567039377562755050a50400,Sapporo 12oz Bottles 12oz,"Sapporo is a well-known Japanese beer, with a crisp and refreshing flavor that's perfect for any occasion. This 6-pack of 12oz bottles is great for sharing with friends or enjoying a cold one after a long day.",https://capitalbeerwine.com/shop/product/sapporo-12oz-bottles/567039377562755050a50400?option-id=9dfe0ef0692ab560b0ae449fdb79f6dacc20f3ba7fa262b4de6a9a10b68d7403&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/567039397562755050a60400/large.png?format=square,00087975013501,1596,499676,Sapporo 12oz,beer > lager,3.5 lbs,354ml,750ml,Sapporo 12oz,n,,japan,,,,https://capitalbeerwine.com/cart?product-option-id=9dfe0ef0692ab560b0ae449fdb79f6dacc20f3ba7fa262b4de6a9a10b68d7403
5d4dd3d54a7baa25acbc0712,Promesses De France Cotes du Rhone Red France 750ml,"Typical Rhone valley wine with a beautiful garnet colour with red highlights. The nose evokes intense red fruits and spices. The palate is full-bodied, with lots of volume, the tannins are round and smooth. We found in the mouth the red fruit aromas with a spicy finish. Perfect match for grilled meats, chicken, and veggies on the backyard barbecue. Also going well with dishes cooked in sauce, pasta, pizza and cheese.",https://capitalbeerwine.com/shop/product/promesses-de-france-cotes-du-rhone-red-france/5d4dd3d54a7baa25acbc0712?option-id=b8a85e4663cfc107a6769d8a27f35e9a008d15f06139726d484e93ed65841e97&utm_source=googleshopping&utm_medium=feed,new,16.79 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f538cf5020b0150aa527b4a/large.png?format=square,00680762002384,1490,499676,Promesses De,wine > red,3.5 lbs,750ml,750ml,Promesses De,n,"Rouge, Grenache, Syrah",red,,,,https://capitalbeerwine.com/cart?product-option-id=b8a85e4663cfc107a6769d8a27f35e9a008d15f06139726d484e93ed65841e97
57aa2adf69702d628d34cc00,Cooperativa Tra Produttori del Barolo 750ml,"This classic Nebbiolo shows notes of rose petal, dark spice and camphor aromas. Juicy and delicious, the smooth full-bodied palate has a weightless elegance, delivering succulent cherry, ripe raspberry, licorice and tobacco while fine-grained tannins provide support. A great pairing with duck, grilled steak, braised beef or mushroom risotto.",https://capitalbeerwine.com/shop/product/cooperativa-tra-produttori-del-barolo/57aa2adf69702d628d34cc00?option-id=369ba97f486f5cdfae15412484646b0cfd57c6f17c68aa82d289c77aa5ccd5be&utm_source=googleshopping&utm_medium=feed,new,39.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5d194fd7daf992713356dfe9/large.png?format=square,00055643256758,2082,499676,Cooperativa Tra,wine > red,3.5 lbs,750ml,750ml,Cooperativa Tra,n,Cabernet Sauvignon,red wiine,,,,https://capitalbeerwine.com/cart?product-option-id=369ba97f486f5cdfae15412484646b0cfd57c6f17c68aa82d289c77aa5ccd5be
61f6ea03aa8cc771d89b7b25,High Noon Peach Vodka Hard Seltzer 700ml,"High Noon Peach Vodka Seltzer Big Can is made with real vodka & real juice, sparkling water and natural flavors. This is 700ml of sugar and gluten free, day-drinking, easy-going awesomeness in a can.",https://capitalbeerwine.com/shop/product/high-noon-peach-vodka-hard-seltzer/61f6ea03aa8cc771d89b7b25?option-id=2f4dcb644ba2e98e5602fb7651c4790c0f073b0b2efae8ed66e6d91b06622214&utm_source=googleshopping&utm_medium=feed,new,6.29 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6840232e37a4d036d911cc8f/large.png?format=square,00085000034491,893,499676,High Noon,spirits,3.5 lbs,700ml,750ml,High Noon,n,,seltzer,,,,https://capitalbeerwine.com/cart?product-option-id=2f4dcb644ba2e98e5602fb7651c4790c0f073b0b2efae8ed66e6d91b06622214
5521cef065613100037d0000,Zaccagnini Pinot Grigio 750ml,"Yellow color of medium intensity. Very pleasant fragrance impact, with evident fruity notes of pear and green apple and slight hints of aromatic herbs. On the palate it is fresh in continuous dynamic balance with the light structure and the aroma of white fruit with crunchy pulp.",https://capitalbeerwine.com/shop/product/zaccagnini-pinot-grigio/5521cef065613100037d0000?option-id=b3409bbc4ed68a19de6d480d2bda7d7ad167585829a13128ec85eb341b7dd9c4&utm_source=googleshopping&utm_medium=feed,new,23.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/610f1576c026b7786bc57820/large.png?format=square,00089475501199,2261,499676,Zaccagnini,wine > white,3.5 lbs,750ml,750ml,Zaccagnini,n,Pinot Grigio,white wine,,,,https://capitalbeerwine.com/cart?product-option-id=b3409bbc4ed68a19de6d480d2bda7d7ad167585829a13128ec85eb341b7dd9c4
56ca40767562752ed52f0100,Bread & Butter Chardonnay 750ml,"This Chardonnay opens with rich notes of vanilla bean and almond husk, reminiscent of a decadent creme brulee. The creamy notes are balanced by a soft minerality and a hint of tropical fruit. Those creamy notes continue to your palate where they are joined with bright acidity and well-integrated oak that leads into a long, creamy finish.",https://capitalbeerwine.com/shop/product/bread-butter-chardonnay/56ca40767562752ed52f0100?option-id=4eda3542616c3f44429ddc7485d49d927eb88083a9472fe126bf1e0d338e71a7&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5b075618af4f93212ab53a50/large.png?format=square,00850832004260,219,499676,Bread & Butter,wine > white,3.5 lbs,750ml,750ml,Bread & Butter,n,Chardonnay,white,,,,https://capitalbeerwine.com/cart?product-option-id=4eda3542616c3f44429ddc7485d49d927eb88083a9472fe126bf1e0d338e71a7
564bd7c769702d5e6e220000,Duckhorn Vineyards Napa Valley Cabernet Sauvignon 750ml,"Our Cabernet Sauvignon is a blend of individual vineyard lots, utilizing exceptional fruit from our estate vineyards and independent growers. This wine embodies the complexity of the valley, while offering a seamless balance between fruit, oak and tannins. To add nuance the Cabernet is blended with Merlot, yielding a wine that is approachable in its youth, yet worthy of cellaring. 92 pts - James Suckling (v.19) 93 pts - Wine Spectator (v.18) 94 pts - Wine & Spirits (v.17) 93 pts - Wine & Spirits (v.16)",https://capitalbeerwine.com/shop/product/duckhorn-vineyards-napa-valley-cabernet-sauvignon/564bd7c769702d5e6e220000?option-id=e14f7b3c8cbd80a098ca694a31f2775af091ddd90eb24ed8ef2e20ff80317d08&utm_source=googleshopping&utm_medium=feed,new,82.94 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/64ff8570f4843b2b898f7ba7/large.png?format=square,00669576019344,651,499676,Duckhorn Vineyards,wine > red,3.5 lbs,750ml,750ml,Duckhorn Vineyards,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=e14f7b3c8cbd80a098ca694a31f2775af091ddd90eb24ed8ef2e20ff80317d08
56ca84607562752ed5630e00,Left Hand Milk Stout Nitro 12oz,"Dark and delicious, America's great milk stout will change your perception about what a stout can be. Pouring hard out of the bottle, Milk Stout Nitro cascades beautifully, building a tight, thick head like hard whipped cream. The aroma is of brown sugar and vanilla cream, with hints of roasted coffee. The pillowy head coats your upper lip and its creaminess entices your palate. Initial roasty, mocha flavors rise up, with slight hop and roast bitterness in the finish. The rest is pure bliss of milk chocolate fullness.",https://capitalbeerwine.com/shop/product/left-hand-milk-stout-nitro/56ca84607562752ed5630e00?option-id=1c77bc3d2bc8c53f9bfd0d7f8d12307b7046b2608a408a5755881227e1c7e3f7&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6674475dbb12a868792f67ae/large.png?format=square,00793866530025,2277,499676,Left Hand,beer > stout,3.5 lbs,354ml,750ml,Left Hand,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=1c77bc3d2bc8c53f9bfd0d7f8d12307b7046b2608a408a5755881227e1c7e3f7
67d21ef29b997025f7c046ab,Yoju Seaside Yogurt Soju Variety Pack 12oz,,https://capitalbeerwine.com/shop/product/yoju-seaside-yogurt-soju-variety-pack/67d21ef29b997025f7c046ab?option-id=4e8ad502dff91cd29e18860c81dd4e1a95943733680ff6c168e98f6924a0a0ff&utm_source=googleshopping&utm_medium=feed,new,26.24 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6892a410c0c08b28b633c210/large.png?format=square,00850047928214,2269,499676,Yoju Seaside,spirits > soju,3.5 lbs,354ml,750ml,Yoju Seaside,n,,soju,,,,https://capitalbeerwine.com/cart?product-option-id=4e8ad502dff91cd29e18860c81dd4e1a95943733680ff6c168e98f6924a0a0ff
6047c2291b989a320f8e1970,Austin Hope Cabernet Sauvignon nv 750ml,"Has enticing aromas of dark fruit, fresh vanilla bean and hints of coffee. On the palette, the dark brooding fruit flavors are balanced with savory notes of black pepper, baking spices along with a touch of tobacco to add warmth and dimension. Lovely notes of sweet oak, lively acidity & fine dusty tannins complete this wine making it the perfect Cabernet Sauvignon to enjoy daily.",https://capitalbeerwine.com/shop/product/austin-hope-cabernet-sauvignon-nv/6047c2291b989a320f8e1970?option-id=a9032b482baa99c7e3db16153baa6e9b076b1ec0e5f00b8582b7da53fd793c2c&utm_source=googleshopping&utm_medium=feed,new,27.29 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65cff8c786dfe82beee1ba68/large.png?format=square,00657891720915,120,499676,Austin Nv Cabernet,wine > red,3.5 lbs,750ml,750ml,Austin Nv Cabernet,n,"Cabernet Sauvignon, Merlot",red,,,,https://capitalbeerwine.com/cart?product-option-id=a9032b482baa99c7e3db16153baa6e9b076b1ec0e5f00b8582b7da53fd793c2c
5670364d7562755050a50300,Sutter Home Chardonnay 187ml,"Smooth, rich and creamy texture combines with fresh apple flavor for a long and luxurious aftertaste. It makes an ideal match for seafood or poultry, veal or pork chops, cream sauce pastas, and cheeses.",https://capitalbeerwine.com/shop/product/sutter-home-chardonnay/5670364d7562755050a50300?option-id=bcc3f21f97df82a69dda2d36a521cfe63d87e810c0f62dcd529730b43b3e0f74&utm_source=googleshopping&utm_medium=feed,new,3.68 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/567036507562755050a60300/large.png?format=square,00085200000067,1736,499676,Sutter Home,wine > white,3.5 lbs,187ml,750ml,Sutter Home,n,Chardonnay,white,,,,https://capitalbeerwine.com/cart?product-option-id=bcc3f21f97df82a69dda2d36a521cfe63d87e810c0f62dcd529730b43b3e0f74
